equipment_type_desc,circuit_label_type_desc,sum_power,category
Garage Door And Light,Other,36.016999999999996,Other
Garage Door Opener,Other,76.43299999999999,Other
Garage Door Opener,Other,143.075,Other
Garage Door Opener,Other,45.614,Other
"Garage Door Opener, South Wall, Outside",Other,32.908,Other
"Garage Door Opener, West Wall",Other,240.031,Other
Garage Doors,Other,211.272,Other
Garage GFCI,Other,46.292,Other
"Garage GFI, Master Bedroom GFI",Other,823.814,Other
Garage Heater,Other Zonal Heat,0.065,Heating
Garage Lights,Other,147.502,Other
Garage Lights,Other,156.09099999999998,Other
Garage Lights & Outlets,Other,755.688,Other
Garage Lts,Other,140.326,Other
Garage Outlet,Other,43.098,Other
Garage Outlet,Other,0.539,Other
Garage Outlets,Other,3.078,Other
Garage Outlets,Other,72.97500000000001,Other
Garage Outlets,Other,985.251,Other
Garage Outlets 1,Other,212.492,Other
Garage Outlets 2,Other,24.546,Other
Garage Outlets 2,Other,79.659,Other
Garage Plugs,Other,221.552,Other
Garage Plugs,Other,181.917,Other
Garage Plugs 2,Other,0,Other
Garage Plugs And Lights,Other,16.654,Other
Garage Power,Other,65.56400000000001,Other
Garage Security Lights,Other,78.19200000000001,Other
Garage South Side,Other,256.647,Other
Garage Sub-panel Feed,Other,749.477,Other
Garage Subpanel,Other,962.985,Other
Garage Subpanel With Solar,Other With Solar,302.053,Other
"Garage, Laundry Lights",Other,58.906,Other
"Garage, Living Room Lts",Other,1178.865,Other
Garage/laundry,Other,79.453,Other
Garage/Living Room,Other,417.539,Other
Garage/Porch Lts,Other,101.023,Other
Garbage Disposal,Garbage Disposal,0,Appliances
Garbage Disposal,Other,0.082,Other
Garbage Disposal,Garbage Disposal,143.713,Appliances
Garbage Disposal,Other,28.172,Other
Garbage Disposal / Kitchen Dining Lts,Other,34.286,Other
Garbage Disposal & Insta-hot,Garbage Disposal,99.702,Appliances
Garden,Other,0,Other
Gareage,Other,18.222,Other
Gas Cooktop Power,Stove/Oven/Range,8.619,Appliances
Gas Dryer,Clothes Dryer,6.273,Appliances
Gas Furnace,Gas Furnace (Component),689.1690000000001,Heating
Gas Furnace/Central Fan,Gas Furnace (Component),433.644,Heating
"Gas Range, Trash",Other,14.769,Other
Gas-fired Furnace & Indoor Supply Fan,Gas Furnace (Component),293.96999999999997,Heating
General 1,Other,1043.561,Other
General 2,Other,31.633,Other
General Lighting 1,Other,15.166,Other
General Lighting 2,Other,25.096999999999998,Other
GFCI,Other,6.626,Other
GFCI Kitchen Plugs,Other,142.52700000000002,Other
GFI,Other,11.726,Other
GFI - Bath,Other,0.604,Other
GFI Breaker,Other,0.023,Other
GFI Breaker Circuit,Other,9.369,Other
GFI Outlet,Other,10.397,Other
GFI Outlet/circuit,Other,10.901,Other
GFI Protected Outlets,Other,0.012,Other
GFI-Bath Recept,Other,3.434,Other
Golf Outlets,Other,38.706,Other
Great Room & Hallway/den,Other,334.532,Other
Great Room Lights/plugs,Other,699.591,Other
"Great Room Lights/plugs, Garage/entry Lights/plugs",Other,759.009,Other
Greenhouse,Other,65.32000000000001,Other
"Guest Bath, Upstairs Bath",Other,6.784,Other
H20 Tank,Other,0.037,Other
Hall & Bath Lights,Other,0.218,Other
Hall And Bedrooms,Other,25.676,Other
"Hall Bath, Lights, Upstairs Bed Outlets",Other,361.737,Other
"Hall, Study, Living Room, Dining Room",Other,46.866,Other
Hall/master Bath,Other,88.722,Other
Halllway And Master Lights,Other,507.75800000000004,Other
Hallway,Other,94.617,Other
"Hallway, Master Bdrm Lights, Recp",Other,17.374,Other
Hallway/Bedroom Light,Other,131.72,Other
Heat,Electric Baseboard Heaters,0,Heating
HEAT,Gas Furnace (Component),950.579,Heating
Heat - Kitchen & Stairs,Other,0,Other
Heat Pump,Ducted Heatpump,62.452,Heating
Heat Pump,Ductless Heatpump,824.078,Heating
Heat Pump 1,Ductless Heatpump,519.583,Heating
Heat Pump 2,Ductless Heatpump,8.414,Heating
Heater,Other,644.833,Other
Heaters Dining Rm,Other,2.976,Other
Heaters Master Bdrm & Bath,Other,3.093,Other
Heaters Office & Front Bdrm,Other,0.005,Other
Heatpump Backup Heat,Ducted Heatpump,0,Heating
Home Office,Other,222.42600000000002,Other
Hood,Other,13.451,Other
Hood/microwave,Other,45.809,Other
Hot Tub,Hot Tub,3516.831,Other
Hot Tub,Hot Tub,2.3040000000000003,Other
Hot Tub,Hot Tub,1594.348,Other
Hot Water Recirculation Pump,Other,249.817,Other
Hottub,Hot Tub,370.993,Other
House Vac,Other,2.312,Other
HP Water Heater,Heat Pump Water Heater,60.507000000000005,Heating
Hybrid  Water Heater,Heat Pump Water Heater,164.024,Heating
Instant Water Heater,Instantaneous Water Heater (Elec),66.822,Heating
Irrigation,Other,104.066,Other
Island Kitchen Outlets,Other,28.121,Other
Island Lights,Other,65.961,Other
Jacuzzi,Hot Tub,470.627,Other
Jacuzzi Tub GFI,Other,3.075,Other
Jet Tub,Other,2.986,Other
Jetted Tub,Other,1.479,Other
Jetted Tub,Other,1.676,Other
K. Light/Fan Outside/Chan,Other,118.991,Other
Kictchen Outlets + Fridge,Other,362.886,Other
"Kids Bath & Downstairs Bed, Yard Light",Other,62.611000000000004,Other
Kit,Other,483.85,Other
Kit + Den Lights,Other,32.308,Other
Kit Plugs,Other,29.447000000000003,Other
Kitc + Dining Light,Other,48.008,Other
Kitchen,Other,1069.066,Other
Kitchen,Other,1749.094,Other
Kitchen - Laundry,Other,168.875,Other
"Kitchen - Outlets, Fridge, Toaster Oven",Other,368.199,Other
Kitchen,Other,14.063,Other
Kitchen & Dining Lights,Other,25.789,Other
Kitchen & Dining Outlets,Other,123.70700000000001,Other
Kitchen & Dining Room Plugs,Other,10.776,Other
"Kitchen & Dining Room, Master Bed & Bath, Deck GFI West",Other,259.224,Other
Kitchen #2,Other,60.398,Other
Kitchen #2,Other,2.221,Other
Kitchen 1,Other,4.963,Other
Kitchen 14,Other,85.044,Other
Kitchen 15,Other,44.947,Other
Kitchen 2,Other,226.753,Other
Kitchen 2,Other,14.632,Other
Kitchen And Dining,Other,51.513,Other
Kitchen And Dining Lights,Other,258.738,Other
Kitchen And Hallway Bath Lights,Other,111.004,Other
Kitchen And Refrigerator,Other,154.816,Other
Kitchen Appliance,Other,345.11,Other
Kitchen Appliance,Other,26.107000000000003,Other
Kitchen Appliance Plugs,Other,204.154,Other
Kitchen Appliance Plugs,Other,6.056,Other
Kitchen Appliances 1,Other,183.631,Other
Kitchen Appliances 2,Other,212.914,Other
Kitchen Area,Other,241.15699999999998,Other
Kitchen Cct 1,Other,139.827,Other
Kitchen Cct 2,Other,360.435,Other
Kitchen Circuit,Other,15.352,Other
Kitchen Circuit 1,Other,221.347,Other
Kitchen Circuit 2,Other,863.4730000000001,Other
Kitchen Countertop Outlets,Other,90.889,Other
Kitchen East,Other,233.744,Other
Kitchen GFCI Outlet,Other,5.405,Other
Kitchen GFCI Outlet,Other,23.51,Other
Kitchen GFCI Outlets,Other,28.531,Other
Kitchen GFCI Outlets,Other,1.794,Other
Kitchen Heater,Other Zonal Heat,0.001,Heating
Kitchen Hood,Other,0.448,Other
Kitchen Hood,Other,5.717,Other
Kitchen Island,Other,2.746,Other
Kitchen Lighting,Other,99.788,Other
Kitchen Lights,Other,354.737,Other
Kitchen Lights,Other,177.86100000000002,Other
Kitchen Lights,Other,22.011,Other
Kitchen Lights,Other,3.346,Other
"Kitchen Lights & Outlets, Salon Lights",Other,91.47,Other
Kitchen Lights And Bathroom Radiant Heating,Other,39.263,Other
Kitchen Lights And Outlets,Other,2.595,Other
"Kitchen Lights, Fridge, And Outlets",Other,288.25600000000003,Other
Kitchen Outlet By Lights & Basement Outlets,Other,1067.344,Other
Kitchen Outlet Opposite Of Sink,Other,1.056,Other
"Kitchen Outlet, Etc.",Other,602.008,Other
Kitchen Outlet: Left Side Of Sink Only,Other,6.838,Other
Kitchen Outlet2,Other,150.236,Other
Kitchen Outlets,Other,2272.186,Other
Kitchen Outlets,Other,100.236,Other
"Kitchen Outlets - Refrigerator, Dishwasher, Hood, Phone",Other,165.786,Other
Kitchen Outlets,Other,262.16,Other
Kitchen Outlets,Other,17.745,Other
Kitchen Outlets,Other,42.027,Other
Kitchen Outlets,Other,5,Other
Kitchen Outlets + Fridge,Other,120.284,Other
Kitchen Outlets 1,Other,333.56,Other
Kitchen Outlets 2,Other,57.510999999999996,Other
Kitchen Plug,Other,3.007,Other
Kitchen Plug,Other,12.102,Other
Kitchen Plug-Ins,Other,37.294,Other
Kitchen Plugs,Other,600.525,Other
Kitchen Plugs,Other,1246.7640000000001,Other
Kitchen Plugs - East Wall,Other,138.126,Other
Kitchen Plugs,Other,5.214,Other
Kitchen Plugs,Other,142.162,Other
Kitchen Plugs 1,Other,13.891,Other
Kitchen Plugs 2,Other,290.014,Other
Kitchen Plugs 3,Other,10.094,Other
Kitchen Receptacles,Other,218.591,Other
Kitchen Small Appliances,Other,8.57,Other
"Kitchen, 1st Flr Hallway, And Dining Lights",Other,116.353,Other
"Kitchen, Back Porch Lights",Other,307.627,Other
"Kitchen, Dining, Deck Flood Lights",Other,29.887,Other
"Kitchen, Dining, Family Room Outlets",Other,146.379,Other
"Kitchen, Garage",Other,34.763,Other
"Kitchen, Island, Nook",Other,10.208,Other
Kitchen/aisle Outlet,Other,8.962,Other
Kitchen/Dining,Other,288.104,Other
Kitchen/dining Lights,Other,89.292,Other
Laundry Lights + Master Bth Lights And Fan,Other,66.861,Other
Laundry Plug,Other,8.243,Other
Laundry Room,Other,20.15,Other
Laundry Room,Other,11.968,Other
Laundry Room Lights,Other,100.566,Other
Laundry Room Lights And Outlets,Other,24.594,Other
"Laundry Room Lights, Family Room Outlet, And Master Outlets",Other,45.893,Other
Laundry Room Lights/back Porch,Other,1.99,Other
Laundry Room Outlet,Clothes Washer,16.492,Appliances
Laundry Room Outlets,Other,6.5520000000000005,Other
Laundry Room Outlets,Other,0,Other
Laundry Room Outlets,Other,39.275,Other
Library Outlets,Other,186.809,Other
Light & Plugs,Other,572.347,Other
Lighting,Other,933.0540000000001,Other
Lighting,Other,452.224,Other
Lighting - All Bedrooms,Other,72.425,Other
Lighting 1,Other,28.147000000000002,Other
Lighting 2,Other,475.73,Other
Lighting 3,Other,1.103,Other
Lighting 4,Other,81.51599999999999,Other
Lighting 5,Other,1355.229,Other
Lighting 6,Other,12.014,Other
"Lighting Bdrm 2, Bth 1, Mst Bth",Other,26.617,Other
Lighting Circuit,Other,218.886,Other
Lighting Circuit. Could Also Contain Outlets,Other,135.211,Other
Lighting Den,Other,184.156,Other
Lighting Mst Bdrm,Other,148.486,Other
Lighting North Basement,Other,563.535,Other
Lighting Over Sink,Other,46.709,Other
"Lighting, Garage & Rec Room",Other,85.467,Other
Lights,Other,1152.891,Other
Lights,Other,1699.876,Other
Lights,Other,26.773,Other
Lights,Other,288.261,Other
Lights,Other,125.184,Other
Lights,Other,1907.762,Other
Lights,Other,133.815,Other
Lights,Other,247.73,Other
Lights,Other,116.417,Other
Lights & Miscellaneous,Other,80.244,Other
Lights & Outlets 1,Other,61.554,Other
Lights & Outlets 2,Other,17.559,Other
Lights & Outlets In Master Bed & Bath,Other,107.774,Other
Lights & Plugs,Other,526.782,Other
Lights & Plugs 1,Other,11.53,Other
Lights & Plugs 2,Other,12.258,Other
Lights & Plugs 3,Other,16.467,Other
Lights & Plugs 4,Other,388.182,Other
Lights + Water Heater,Other,40.484,Other
Lights 1,Other,134.857,Other
Lights 10,Other,24.687,Other
Lights 11,Other,1.383,Other
Lights 12,Other,76.986,Other
Lights 2,Other,1031.666,Other
Lights 3,Other,0,Other
Lights And Outlets,Other,1541.044,Other
Lights And Outlets And Ceiling Fan,Other,77.121,Other
Lights And Plugs,Other,292.444,Other
Lights And Plugs 1,Other,54.381,Other
Lights And Plugs 2,Other,0.03,Other
Lights And Plugs 2&3,Other,197.229,Other
Lights And Plugs 3,Other,27.644,Other
Lights And Plugs 4,Other,78.384,Other
Lights And Plugs 4&5,Other,308.477,Other
Lights And Plugs 5,Other,57.547,Other
Lights And/or Outlets For Multiple Rooms,Other,58.322,Other
Lights And/or Outlets In Beds & Baths,Other,78.405,Other
Lights In Utility Area,Other,56.175,Other
"Lights, Kitchen, Dining Rm",Other,136.815,Other
"Lights, LR/Dining",Other,56.519,Other
"Lights, Master Bed Heater, TV Room",Other,310.296,Other
"Lights, Recp Master Bd Rm & Storage",Other,46.955,Other
Lights/kitchen,Other,89.856,Other
Lights/plugs,Other,666.6899999999999,Other
Lights/plugs,Other,133.947,Other
"Likely Lighting In Laundry, Office, Upstairs Bath",Other,196.272,Other
Lites,Other,1872.57,Other
Lites / West Attics,Other,427.572,Other
Liv - FBRM - GFCI,Other,8.21,Other
Living Area,Other,174.322,Other
"Living Rm Lights, Fam Rm Lights, Recp",Other,146.441,Other
Living Rm Wall,Other,14.531,Other
"Living Rm, Porch, Ext GFI",Other,134.312,Other
Living Room,Other,2130.254,Other
Living Room,Other,959.4830000000001,Other
Living Room & Middle Bed,Other,1102.256,Other
Living Room And Entrance Lights,Other,6.618,Other
Living Room External Wall Outlets/garage Lights,Other,83.284,Other
Living Room Lights,Other,58.533,Other
Living Room Lights And Outlets,Other,485.378,Other
Living Room Outlets,Other,306.061,Other
Living Room Outlets,Other,32.049,Other
Living Room Outlets,Other,0.378,Other
Living Room Plugs,Other,11.907,Other
Living Room Plugs & Garage Plugs,Other,68.702,Other
Living Room Radiant Ceiling Heat,Other Zonal Heat,0.003,Heating
Living Room Wall Heating Units,Other,0,Other
"Living Room, Mud Room",Other,98.393,Other
"Living Room, Patio, And Laundry Room Lights",Other,324.57,Other
Living Room/Ext Outlets,Other,46.854,Other
Living Room/south Bedroom Circuit 1,Other,268.662,Other
Living Room/south Bedroom Circuit 2,Other,43.045,Other
Living/ Main Light Kitchen Lights/ Liv Plugs,Other,248.943,Other
"Lt HW & Door Bell, Old Washer Outlet",Other,30.224,Other
M. Bath/M. Bed/Bed 2 Lts,Other,260.70799999999997,Other
"Main Bath GFI, Kitchen Plugs",Other,37.858000000000004,Other
Main Door Lite,Other,6.925,Other
Main Floor Bathroom,Other,26.873,Other
Main Kitchen Outlets,Other,175.331,Other
Main Lights,Other,41.759,Other
Mains,Mains,12597.353,Mains
Master,Other,163.355,Other
Master Bath,Other,58.713,Other
Master Bath,Other,55.362,Other
Master Bath & Bedroom,Other,5.341,Other
Master Bath And Front Bath Outlets,Other,25.898,Other
Master Bath Heater,Other Zonal Heat,0,Heating
Master Bath Lights,Other,138.922,Other
Master Bath Outlets,Other,5.22,Other
Master Bath Plugs,Other,215.821,Other
"Master Bath, Floor Heat",Other Zonal Heat,38.064,Heating
"Master Bath, Hall Bath, Living/Kit Wall",Other,706.768,Other
Master Bathroom - Outlet,Other,9.13,Other
Master Bathroom And Master Bedroom - Outlets,Other,41.281,Other
Master Bed,Other,61.209,Other
Master Bed / Main Floor Guest,Other,387.568,Other
Master Bed Outlets,Other,0.258,Other
"Master Bed, Bath",Other,188.573,Other
"Master Bed, Bath",Other,145.35,Other
Master Bederoom,Other,34.354,Other
Master Bedroom,Other,360.358,Other
Master Bedroom,Other,157.43,Other
Master Bedroom GFCI,Other,8.158,Other
Master Bedroom Subpanel,Other,227.91899999999998,Other
"Master Bedroom, Bedroom",Other,128.024,Other
"Master Bedroom, Master Bath, Living Room Outlets",Other,35.812,Other
Master Bedroom/bathroom,Other,101.131,Other
Master Suite,Other,107.886,Other
Micro,Microwave,13.095,Appliances
Micro,Other,35.586999999999996,Other
Micro GFCI,Other,68.623,Other
Microwave,Microwave,575.5210000000001,Appliances
Microwave,Other,598.446,Other
Microwave,Microwave,368.8920000000001,Appliances
Microwave,Other,36.053,Other
Microwave & Hood,Microwave,13.748,Appliances
Microwave And Hood,Other,122.965,Other
Microwave And Kitchen Outlets,Microwave,6.379,Appliances
Microwave Hood,Other,24.607,Other
Microwave Outlet,Other,6.085,Other
Microwave Outlets,Microwave,17.544,Appliances
"Microwave, Hood, And Range Display",Other,39.801,Other
Mini Split,Ductless Heatpump,227.205,Heating
Mini Split,Ductless Heatpump,109.297,Heating
Mini Split,Ductless Heatpump,33.127,Heating
Motor Home,Other,0.085,Other
"N & S Kitchen Outlets, Washer, Computer",Other,77.07300000000001,Other
N/A - Air Handler,Central AC,258.536,AC
N/A - Furnace,Gas Furnace (Component),6.245,Heating
Natural Gas - Stove/Fireplace,Gas Furnace (Component),63.286,Heating
Natural Gas Furnace Fan,Gas Furnace (Component),819.1270000000001,Heating
NE Kitchen Plugs,Other,2.512,Other
New Comp. Plug,Other,0.78,Other
Nook,Other,69.354,Other
Nook,Other,14.591,Other
Nook Plugs,Other,60.476,Other
"North Bedroom, Guest Bath, Master Bath Vanity",Other,55.086,Other
"North/west Bath Plugs, Soffit Plugs South",Other,5.678,Other
Nutone Fan,Other,2.896,Other
NW Corner Of House,Other,197.52,Other
O/s Lts Garage And Down Rain,Other,160.177,Other
Office,Other,164.65200000000002,Other
Office & Master Bath,Other,56.447,Other
"Office Kitchen Lights, Middle & Rear Bedroom",Other,500.768,Other
Office Outlets,Other,57.674,Other
"Office, Garage, Overhead Door",Other,148.00900000000001,Other
Office/Shed Outlets,Other,11.307,Other
Oil/Kerosene - Boiler,Other Zonal Heat,24.634999999999998,Heating
Oil/Kerosene - Furnace,Gas Furnace (Component),3.1679999999999997,Heating
Old Dining Room Heat Cct,Electric Baseboard Heaters,0,Heating
Old Dishwasher Cct,Other,0,Other
Old Oven Outlet,Other,0.042,Other
Outdoor,Other,154.71699999999998,Other
Outdoor Freezer,Refrigerator/Freezer,0,Appliances
Outdoor Outlet,Other,10.32,Other
Outdoor Shed,Other,38.852999999999994,Other
Outhlets,Other,34.926,Other
Outlet For Chest Freezer And Other Misc,Refrigerator/Freezer,148.759,Appliances
Outlet Next To Refrigerator,Other,23.271,Other
Outlet Used For Refrigerator And Window AC,Other,47.437,Other
Outlets,Other,925.822,Other
Outlets,Other,21.838,Other
Outlets 1,Other,39.645,Other
Outlets 2,Other,20.253,Other
"Outlets In Mud Room, Contains 1 Upright And 1 Chest Freezer",Other,424.764,Other
Outlets In Utility Area,Other,74.278,Other
Outside,Other,3.375,Other
Outside Lights And Outlets,Other,0.268,Other
Outside Outlet,Other,2.308,Other
Outside Outlet,Other,13.571,Other
Outside Outlet & Other Misc,Other,218.394,Other
Outside Outlet: Back Porch Only,Other,2.976,Other
Outside Outlet: N Side Of House Only,Other,8.624,Other
Outside Plug,Other,2.962,Other
Outside Plugs,Other,34.368,Other
Outside Receptacle,Other,15.477,Other
Outside Receptical,Other,15.626,Other
Outside Water Feature,Other,0,Other
Panel B,Other,931.768,Other
Panel Cct 13a,Other,0,Other
Panel Cct 13b,Other,19.365,Other
Panel Cct 14b,Other,20.361,Other
Panel Cct 15b,Other,158.903,Other
Panel Label = Freezer,Other,14.756,Other
Panel Label: [Blank],Other,5.074,Other
Panel Label: Bath GFI,Other,0.368,Other
Panel Label: Bonus Room,Other,148.374,Other
Panel Label: East Bed AF,Other,32.885,Other
Panel Label: Entertainment,Other,81.429,Other
Panel Label: Entry,Other,92.314,Other
Panel Label: Family Plugs,Other,139.521,Other
Panel Label: Family Rm. Lts. Plugs,Other,50.126,Other
Panel Label: Garage Door Opener,Other,164.256,Other
Panel Label: Jet Tub,Other,21.791,Other
Panel Label: Kitchen Lts.,Other,58.135,Other
Panel Label: Master Bath/Powder Bath,Other,42.579,Other
Panel Label: Master Bed AF,Other,35.431000000000004,Other
Panel Label: Up Hall/Bath,Other,30.524,Other
Panel Label: Vacuum,Other,2.972,Other
Panel Label: X-Mas,Other,10.607000000000001,Other
Pantry Freezer Plug,Other,4.547,Other
Post Lights & Outside Light,Other,210.504,Other
Powder Room,Other,8.556,Other
Powder Room GFCI,Other,2.983,Other
Propane - Water Heater - Fossil Fuel Condensing,Other,10.812,Other
Pump,Other,0,Other
Range,Stove/Oven/Range,300.035,Appliances
Range,Other,0,Other
Range,Stove/Oven/Range,230.381,Appliances
Range,Stove/Oven/Range,0,Appliances
Range Hood,Stove/Oven/Range,0.848,Appliances
